,комнаты,площадь,жилая площадь,площадь кухни,этаж,этажей в доме,год постройки,экология_1,экология_2,экология_3,социальные_1,социальные_2,социальные_3,здравоохранение_1,здравоохранение_2,магазины_1,магазины_2,цена,здравоохранение_1_y,здравоохранение_2_y,магазины_1_y,магазины_2_y,цена_y
9478,2.0,52.03646051128722,51.03039383756131,0.0,4,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,179276.442630391,,,,,
9479,2.0,66.17182498713127,,1.0,6,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B,169468.30855150675,,,,,
9480,3.0,91.5360404221077,87.8328284344059,1.0,5,9.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B,246542.31903175844,30.0,2.0,4.0,B,246542.31903175844
9481,2.0,61.09185980697372,31.693568641816917,8.0,6,17.0,2013,0.007122317,B,B,1,264,0,,0,1,B,96662.77403895457,,,,,
9482,2.0,76.43425530870675,74.88776254854992,1.0,23,23.0,2015,0.069753361,B,B,53,13670,4,,1,11,B,423527.9581667775,,1.0,11.0,B,423527.9581667775
9483,1.0,35.587856661854026,21.30532438187129,6.0,4,5.0,1959,0.034331497,B,B,25,5487,3,,0,4,B,157850.07533931785,,,,,
9484,3.0,57.386185950680655,44.97891165542047,5.0,9,9.0,1968,0.195781053,B,B,23,5212,6,,3,2,B,333178.7187445945,,3.0,2.0,B,333178.7187445945
9485,2.0,80.29411463750326,81.45294580021594,0.0,21,0.0,1977,0.041124634,B,B,46,9515,5,,1,10,B,448076.4556562929,,1.0,10.0,B,448076.4556562929
9486,1.0,36.73079841021132,22.9927706528658,5.0,10,9.0,1964,0.0,B,B,25,5027,4,46.0,1,1,B,196257.45438693927,,,,,
9487,1.0,44.9042912956491,20.963608599780425,11.0,18,17.0,2015,0.072157581,B,B,2,629,1,,0,0,A,83721.8870499238,,,,,
9488,1.0,47.53466827775645,,1.0,5,3.0,1977,0.007122317,B,B,1,264,0,,0,1,B,142843.98810948143,,,,,
9489,1.0,38.53716320952051,20.150613359356587,7.0,3,12.0,1997,0.041116354,B,B,53,14892,4,,1,4,B,154037.79473349536,,,,,
9490,1.0,40.28958597008732,21.988628306147564,8.0,7,14.0,1996,0.033493708,B,B,66,10573,1,1322.0,3,8,B,147907.85092537213,,,,,
9491,3.0,60.42134649100039,41.26456224270743,6.0,2,9.0,1959,0.319809354,B,B,25,4756,16,2857.0,5,8,B,286171.7784147811,2857.0,5.0,8.0,B,286171.7784147811
9492,1.0,40.684031701267735,19.0594397694812,10.0,16,16.0,1985,0.307466659,B,A,30,5048,9,325.0,2,5,B,172668.32609308607,,,,,
9493,4.0,100.57195345132544,101.97851366957336,10.0,10,20.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,378541.56621451065,,1.0,11.0,B,378541.56621451065
9494,2.0,56.48140009786466,34.041213418485064,8.0,9,12.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B,272398.7216715266,30.0,2.0,8.0,B,272398.7216715266
9495,2.0,65.88915159429341,66.9683194370904,10.0,18,17.0,2015,0.017647053,B,B,2,469,0,,0,0,B,204242.16083859623,,,,,
9496,1.0,39.35216081076257,40.33590969727746,10.0,10,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B,116734.36708424446,,,,,
9497,2.0,45.578160725832994,28.47599687898212,5.0,3,5.0,1962,0.118537385,B,B,30,6207,1,1183.0,1,0,B,192794.9134059137,,,,,
9498,3.0,83.18008567683516,56.57284942573781,12.0,2,7.0,1998,0.041365446,B,B,31,5569,0,,1,4,B,262246.52085976896,,1.0,4.0,B,262246.52085976896
9499,1.0,40.35983763316626,20.872089667200868,8.0,8,10.0,1995,0.033493708,B,B,66,10573,1,1322.0,3,8,B,179639.08856203253,,,,,
9500,2.0,68.19820145925515,,1.0,4,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,190192.319093263,,,,,
9501,2.0,91.71359667712476,47.76042665311375,11.0,11,24.0,2001,0.000995363,B,B,42,7651,1,,1,5,B,578626.7889297247,,1.0,5.0,B,578626.7889297247
9502,2.0,46.31294795821567,31.668907671889915,5.0,6,9.0,1963,0.0,B,B,18,3374,5,620.0,1,2,B,226274.8439063145,620.0,1.0,2.0,B,226274.8439063145
9503,1.0,30.58943488297145,15.242663706285756,5.0,5,5.0,1966,0.069660344,B,B,31,6119,4,,1,2,B,154913.04854287536,,,,,
9504,1.0,41.167049854472864,23.980628510967573,8.0,19,17.0,2010,0.093442564,B,B,23,4635,5,3300.0,2,4,B,85476.34622089803,,,,,
9505,3.0,80.84385276662192,78.20503169757481,1.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,182886.61092346077,,,,,
9506,1.0,40.37200643665023,18.13144607283371,8.0,3,5.0,1954,0.21843974,B,B,21,4472,6,1450.0,4,7,A,175774.76784376573,,,,,
9507,2.0,65.77608840961136,,0.0,15,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,175275.56998780175,,,,,
9508,3.0,70.27846009721512,69.97415426332074,0.0,4,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B,105385.01936440164,,,,,
9509,2.0,54.47359834862487,32.540480682501524,9.0,11,16.0,1982,0.092290642,B,B,21,4346,2,165.0,1,2,B,249990.7224660837,165.0,1.0,2.0,B,249990.7224660837
9510,1.0,38.89234657283961,17.533507100618163,10.0,8,16.0,2005,0.041116354,B,B,53,14892,4,,1,4,B,173331.29890816894,,,,,
9511,1.0,36.82904513082447,20.521095611478263,9.0,7,15.0,1986,0.040242764,B,B,25,3478,11,2729.0,3,1,B,194932.35289606487,,,,,
9512,1.0,39.042295340168906,20.841588059991828,9.0,8,25.0,2001,0.0,B,B,30,5562,0,,0,5,A,171277.0858440207,,,,,
9513,1.0,38.697608818943365,22.869349335334626,12.0,22,22.0,1981,0.136244425,B,B,11,2370,0,,0,1,B,84791.06219884696,,,,,
9514,2.0,64.59520011806417,,10.0,4,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,203167.12574257728,,,,,
9515,5.0,85.31360507308943,56.68669284761116,5.0,4,12.0,1967,0.040242764,B,B,25,3478,11,2729.0,3,1,B,461678.7384275453,2729.0,3.0,1.0,B,461678.7384275453
9516,2.0,36.98221062767918,21.639561853162828,6.0,6,9.0,1968,0.050272014,B,B,21,4231,14,1020.0,0,3,B,200664.90291561856,,,,,
9517,3.0,84.63069324215707,55.84904062053484,11.0,4,6.0,1930,0.0,B,B,30,7538,87,4702.0,5,5,B,480227.2662022432,4702.0,5.0,5.0,B,480227.2662022432
9518,1.0,38.31946009157757,23.602934392456977,8.0,9,16.0,1983,0.049863387,B,B,18,3746,9,75.0,3,1,B,226129.5264396888,75.0,3.0,1.0,B,226129.5264396888
9519,2.0,76.01297946065344,35.832216383366216,11.0,14,16.0,1996,0.035145267,B,B,42,9292,3,2620.0,0,3,B,339743.4659150859,2620.0,0.0,3.0,B,339743.4659150859
9520,1.0,47.10071876527501,46.44795975851147,2014.0,4,1.0,2014,0.072157581,B,B,2,629,1,,0,0,A,108337.4842065188,,,,,
9521,2.0,65.18544795853667,39.04696189553185,6.0,4,5.0,1958,0.006076152,B,B,30,5285,0,645.0,6,6,B,272357.5100624823,645.0,6.0,6.0,B,272357.5100624823
9522,1.0,41.132439058877935,24.216388413499715,10.0,24,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,135481.81638107833,,,,,
9523,1.0,45.11245484054864,,1.0,19,22.0,2015,0.407276235,A,B,9,1768,0,370.0,0,0,A,136584.64399285972,,,,,
9524,3.0,82.76300001386795,44.606834497461776,10.0,15,17.0,2009,0.035145267,B,B,42,9292,3,2620.0,0,3,B,453963.3406275156,2620.0,0.0,3.0,B,453963.3406275156
9525,2.0,44.36905846799456,31.0649263695688,5.0,1,5.0,1965,0.188783766,B,B,31,6137,4,,0,1,B,184036.00514554788,,,,,
9526,2.0,46.73950056906274,29.41883067548929,5.0,3,5.0,1964,0.0,B,B,33,7425,1,,2,5,B,146622.85498423962,,,,,
9527,2.0,46.40485396617297,31.859942188265343,6.0,5,9.0,1977,0.038692987,B,B,28,6533,1,1015.0,2,5,B,213751.649975518,,,,,
9528,2.0,52.91160117568072,30.759459474037207,8.0,9,14.0,1998,0.0,B,B,30,5562,0,,0,5,A,239973.72635835165,,0.0,5.0,A,239973.72635835165
9529,1.0,39.13249015521167,28.18891881954612,8.0,8,17.0,1987,0.0,B,B,23,5067,4,,2,6,B,228134.768246545,,2.0,6.0,B,228134.768246545
9530,1.0,34.7672268816687,18.209648101536544,6.0,7,9.0,1972,0.036122292,B,B,24,4378,0,1036.0,1,1,B,154928.80993818038,,,,,
9531,2.0,78.18138334355295,72.27517420470255,0.0,4,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,158565.83406739158,,,,,
9532,2.0,42.50704505940124,24.06159403696969,6.0,13,12.0,1969,0.265088676,B,B,37,5288,0,1937.0,3,2,B,193286.00375273364,,,,,
9533,3.0,134.0283238846148,,1.0,1,1.0,1977,0.004949358,B,B,0,186,0,,0,0,B,167345.72873723746,,,,,
9534,3.0,58.8671304703112,41.17713436116809,5.0,2,9.0,1974,0.161975568,B,A,31,7010,5,4508.0,3,7,B,255216.6297537615,4508.0,3.0,7.0,B,255216.6297537615
9535,1.0,41.06624508292296,43.57589236032597,1.0,3,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,133039.94024563165,,,,,
9536,3.0,84.95538507892286,45.39314229135029,10.0,15,14.0,2008,0.43788524,B,B,23,5735,3,1084.0,0,5,B,358673.7463658397,1084.0,0.0,5.0,B,358673.7463658397
9537,1.0,39.06784262714616,,1.0,16,17.0,1977,0.075778755,B,B,6,1437,3,,0,2,B,125097.29725477211,,,,,
9538,2.0,48.96588912086364,31.11010763694794,5.0,6,5.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,192102.1063404853,,,,,
9539,2.0,51.971604340084745,33.845041210713006,6.0,1,9.0,1968,0.034331497,B,B,25,5487,3,,0,4,B,195174.3178183889,,,,,
9540,1.0,38.69042164810664,21.554619371990288,8.0,14,24.0,2019,0.049637257,B,B,34,7759,0,229.0,1,3,B,173987.19085325956,,,,,
9541,2.0,66.82902943274472,,1.0,4,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,189266.1666763092,,,,,
9542,1.0,35.91317443831513,23.69197201889647,9.0,8,16.0,1980,0.333891544,B,B,30,6564,1,,0,0,B,166971.8562213439,,,,,
9543,1.0,39.826721304693365,,1.0,5,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,135953.3986381849,,,,,
9544,1.0,34.884974696713016,20.41828238640931,5.0,3,5.0,1965,0.034331497,B,B,25,5487,3,,0,4,B,140846.5414788556,,,,,
9545,2.0,46.00150605156443,26.509214058079703,5.0,6,5.0,1964,0.000995363,B,B,42,7651,1,,1,5,B,180382.19663356265,,,,,
9546,2.0,47.18606361766757,29.152603420421663,5.0,9,9.0,1971,0.31019913,B,B,11,2748,1,,0,0,B,144534.06146627452,,,,,
9547,1.0,39.809358719026925,23.87694083952769,8.0,4,14.0,1986,0.041124634,B,B,46,9515,5,,1,10,B,200468.34000580528,,,,,
9548,2.0,45.44412061121496,29.794572914023,6.0,7,9.0,1971,0.282797669,B,B,33,8667,2,,0,6,B,208959.6415464005,,,,,
9549,1.0,36.83911395111791,19.817688490868058,5.0,6,9.0,1982,0.300322518,B,B,52,10311,6,,1,9,B,175061.21559853607,,,,,
9550,3.0,81.29709956631173,47.7752925905699,10.0,14,22.0,2009,0.319809354,B,B,25,4756,16,2857.0,5,8,B,113607.10830786751,,,,,
9551,2.0,68.13548178689781,40.21657791649528,11.0,3,22.0,2008,0.282797669,B,B,33,8667,2,,0,6,B,362635.6289293141,,0.0,6.0,B,362635.6289293141
9552,2.0,58.46078811148518,,1.0,18,17.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,138026.73540626589,,,,,
9553,2.0,46.838421808732186,29.974057069706006,5.0,5,5.0,1964,0.188783766,B,B,31,6137,4,,0,1,B,215869.3426289472,,0.0,1.0,B,215869.3426289472
9554,1.0,34.99805858888384,22.267017630618817,5.0,5,5.0,1964,0.086885265,B,B,10,2277,2,1547.0,0,0,B,126557.61537593172,,,,,
9555,2.0,41.39248769218842,26.65108922112894,7.0,4,9.0,1965,0.178916796,B,B,18,3594,4,192.0,1,5,B,178999.8230944986,,,,,
9556,2.0,55.87821543851535,33.32926906109488,8.0,17,17.0,1985,0.019508796,B,B,37,7687,11,176.0,5,5,B,344183.2398607282,176.0,5.0,5.0,B,344183.2398607282
9557,2.0,61.71864831309368,61.80992816066186,0.0,9,0.0,1977,0.130617806,B,B,39,10418,9,900.0,1,9,B,151480.68102963385,,,,,
9558,2.0,67.67648631278179,34.820529115957555,12.0,3,17.0,2012,0.072157581,B,B,2,629,1,,0,0,A,265707.0839257241,,0.0,0.0,A,265707.0839257241
9559,2.0,52.680592407089215,33.26786113781755,8.0,3,17.0,1986,0.089039719,B,B,33,7976,5,,0,11,B,269755.5636442622,,0.0,11.0,B,269755.5636442622
9560,3.0,80.23084720216849,55.85035616680848,12.0,6,24.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,345691.152743174,229.0,1.0,3.0,B,345691.152743174
9561,2.0,59.7145897678988,,0.0,5,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,139881.1926357559,,,,,
9562,2.0,60.78997520030504,,1.0,4,17.0,1977,0.006076152,B,B,30,5285,0,645.0,6,6,B,162985.11657168585,,,,,
9563,2.0,64.54213139752743,,1.0,10,1.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,195522.4789772496,,,,,
9564,3.0,94.05298221279128,,1.0,3,1.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,354075.95773212385,,1.0,11.0,B,354075.95773212385
9565,2.0,64.68363709588765,60.498728254799936,10.0,3,17.0,1977,0.069753361,B,B,53,13670,4,,1,11,B,279689.0093135548,,1.0,11.0,B,279689.0093135548
9566,1.0,39.784653206633465,21.849179037897933,8.0,2,17.0,1995,0.1363303,B,B,30,6141,10,262.0,3,6,B,193067.159413142,,,,,
9567,3.0,72.95391186025405,39.4787228492666,9.0,16,15.0,1991,0.460556389,B,B,20,4386,14,,1,5,B,358129.91447422217,,1.0,5.0,B,358129.91447422217
9568,3.0,58.70933479490606,37.330242630979335,6.0,5,9.0,1964,0.0,B,B,30,7538,87,4702.0,5,5,B,507552.2469965477,4702.0,5.0,5.0,B,507552.2469965477
9569,1.0,40.44509154339716,23.46381008025385,8.0,1,17.0,1996,0.060753049,B,B,15,2787,2,520.0,0,7,B,169393.95649167823,,,,,
9570,2.0,45.59495013095746,32.09212195097747,6.0,5,4.0,1962,0.035145267,B,B,42,9292,3,2620.0,0,3,B,201703.7784506829,,,,,
9571,3.0,80.87929619177805,,1.0,16,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,272301.1853939062,,0.0,1.0,B,272301.1853939062
9572,3.0,74.7469338030326,45.40124554315304,9.0,13,17.0,2011,0.060753049,B,B,15,2787,2,520.0,0,7,B,359248.34517443005,520.0,0.0,7.0,B,359248.34517443005
9573,2.0,68.78375461439946,,1.0,19,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,187108.7763468533,,,,,
9574,3.0,78.44321824818934,76.33833121131609,11.0,8,14.0,2018,0.072157581,B,B,2,629,1,,0,0,A,170930.13321569614,,,,,
9575,1.0,41.30260084710324,18.77317572786849,9.0,2,7.0,2003,0.041116354,B,B,53,14892,4,,1,4,B,155644.45180544409,,,,,
9576,1.0,35.104104457247125,36.49774742745999,12.0,4,5.0,2018,0.005767451,B,B,1,388,0,,0,0,B,68642.46882280821,,,,,
9577,1.0,40.399711992745296,21.68738470685482,8.0,11,17.0,1989,0.100455735,B,B,43,7227,0,,1,6,A,202502.6336855215,,,,,
9578,2.0,63.23389412986237,,1.0,2,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,168581.5294242913,,,,,
9579,3.0,82.3743662680248,,1.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,209928.50370969452,,,,,
9580,2.0,55.0190350251042,31.55526968200291,8.0,13,12.0,1977,0.300322518,B,B,52,10311,6,,1,9,B,238974.72756642004,,1.0,9.0,B,238974.72756642004
9581,2.0,59.86444891814816,33.908168751469205,8.0,3,14.0,2005,0.122090347,B,B,29,6566,7,1894.0,4,0,B,268708.71692857874,1894.0,4.0,0.0,B,268708.71692857874
9582,1.0,50.38775248372093,,1.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,152150.57078783066,,,,,
9583,3.0,81.16120726809754,79.1963850133493,1.0,10,19.0,2018,0.211401214,B,B,9,1892,0,,0,1,B,168215.22861001766,,,,,
9584,2.0,41.63408324883848,24.42897009974336,6.0,7,14.0,1969,0.178916796,B,B,18,3594,4,192.0,1,5,B,200428.0578977397,,,,,
9585,3.0,75.41760690891206,,0.0,7,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,197613.62158448383,,,,,
9586,2.0,95.52606851975192,94.89213018967398,12.0,1,1.0,1977,0.07542368,B,B,11,3097,0,,0,0,B,118454.77845207637,,,,,
9587,3.0,75.41479301281984,44.047902307458536,10.0,16,17.0,2004,0.069753361,B,B,53,13670,4,,1,11,B,118364.91331804468,,,,,
9588,2.0,66.14484073480911,,1.0,8,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,198699.42335858263,,,,,
9589,3.0,79.15703198620649,49.93019100985461,10.0,8,14.0,1999,0.175054867,B,B,36,10055,3,,1,0,B,400151.06890402327,,1.0,0.0,B,400151.06890402327
9590,3.0,61.93110672847345,46.126388812489246,5.0,4,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B,220194.81842955528,1937.0,3.0,2.0,B,220194.81842955528
9591,2.0,64.00232559672472,,1.0,17,22.0,1977,0.007122317,B,B,1,264,0,,0,1,B,230668.92062260135,,0.0,1.0,B,230668.92062260135
9592,1.0,48.38644712988925,18.75112449612682,1.0,13,1.0,1977,0.017647053,B,B,2,469,0,,0,0,B,129552.17301137612,,,,,
9593,3.0,63.778687828571215,42.94578124448004,8.0,10,9.0,1975,0.127375905,B,B,43,8429,3,,3,9,B,148040.23853609274,,,,,
9594,2.0,62.22720165096993,32.867866712094404,10.0,10,17.0,1999,0.090799103,B,B,74,19083,2,,5,15,B,243359.47868297985,,5.0,15.0,B,243359.47868297985
9595,1.0,34.205546588842665,,1.0,4,12.0,1977,0.034656082,B,B,0,168,0,,0,0,B,80497.86183435081,,,,,
9596,3.0,61.809021596554686,40.44472528024896,6.0,2,9.0,1972,0.015016892,B,B,17,3079,59,2890.0,0,8,B,378581.5411997035,2890.0,0.0,8.0,B,378581.5411997035
9597,2.0,46.49169186773221,29.9650501504624,5.0,3,5.0,1968,0.194489265,B,B,47,8004,3,125.0,3,5,B,163495.7818194914,,,,,
9598,1.0,43.03553644314373,23.273998823392912,10.0,12,16.0,1977,0.019508796,B,B,37,7687,11,176.0,5,5,B,206855.9152118517,,,,,
9599,2.0,74.6392218434528,,1.0,21,1.0,1977,0.036122292,B,B,24,4378,0,1036.0,1,1,B,361112.8433074675,1036.0,1.0,1.0,B,361112.8433074675
9600,2.0,64.61500783015552,,0.0,6,9.0,1977,0.007122317,B,B,1,264,0,,0,1,B,251895.8493466688,,0.0,1.0,B,251895.8493466688
9601,2.0,62.73882961219347,,1.0,8,1.0,1977,0.072157581,B,B,2,629,1,,0,0,A,198697.49675990487,,,,,
9602,2.0,52.2359378043916,25.08048139611664,7.0,8,12.0,1985,0.300322518,B,B,52,10311,6,,1,9,B,285756.1706074765,,1.0,9.0,B,285756.1706074765
9603,2.0,63.92169764481071,66.81797084695313,1.0,9,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,206645.58262853383,,,,,
9604,2.0,59.59577479194557,,0.0,7,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,140779.5867013037,,,,,
9605,3.0,85.4042031255616,49.94247656877473,8.0,8,14.0,1995,0.265088676,B,B,37,5288,0,1937.0,3,2,B,330243.4995596785,1937.0,3.0,2.0,B,330243.4995596785
9606,1.0,43.497305055134944,,1.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,126080.57122387848,,,,,
9607,1.0,46.78836183072948,45.83607958742846,1.0,7,25.0,2016,0.243204519,B,B,5,1564,0,540.0,0,0,B,140559.06950122607,,,,,
9608,1.0,40.716933934010974,21.5496981244772,8.0,14,17.0,1987,0.041365446,B,B,31,5569,0,,1,4,B,194897.22865442297,,,,,
9609,1.0,36.76827496657787,16.309796887568826,9.0,3,14.0,2002,0.041116354,B,B,53,14892,4,,1,4,B,175822.2172138916,,,,,
9610,1.0,33.38333429378982,24.847544074340515,5.0,1,5.0,1965,0.200146802,B,B,23,3975,8,770.0,2,0,B,158600.5873748427,,,,,
9611,2.0,55.29565388297144,,1.0,12,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,150469.93559038368,,,,,
9612,2.0,57.8763907829084,34.68845892108573,8.0,5,12.0,1990,0.118537385,B,B,30,6207,1,1183.0,1,0,B,241394.8769841776,1183.0,1.0,0.0,B,241394.8769841776
9613,1.0,39.368070933908136,,0.0,19,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,133448.16897233512,,,,,
9614,1.0,29.40100775136217,,1.0,4,17.0,2019,0.034656082,B,B,0,168,0,,0,0,B,71690.96947386798,,,,,
9615,2.0,43.18343971989631,25.72921779720796,6.0,11,12.0,1970,0.175054867,B,B,36,10055,3,,1,0,B,203646.50426634925,,,,,
9616,1.0,36.085434857881815,19.849813075318373,9.0,3,9.0,1978,0.0001696759999999,B,B,36,5992,0,,1,1,B,152895.9326930084,,,,,
9617,2.0,65.55987485579061,,1.0,21,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,215912.55764187427,,0.0,1.0,B,215912.55764187427
9618,1.0,36.379738795424906,20.80609911925256,6.0,5,12.0,1978,0.232205084,B,B,24,4860,1,80.0,0,3,B,167155.99156537582,,,,,
9619,1.0,41.80403048449249,,1.0,15,18.0,1977,0.211401214,B,B,9,1892,0,,0,1,B,97206.02661801036,,,,,
9620,3.0,51.17094179440612,34.43681464325266,9.0,4,17.0,2014,0.0,B,B,36,6714,2,2672.0,0,2,B,130451.11986625491,,,,,
9621,2.0,94.03937193064564,52.56514762347845,15.0,20,25.0,2011,0.075778755,B,B,6,1437,3,,0,2,B,162138.80999114193,,,,,
9622,3.0,101.56535777630114,58.37743614200773,15.0,6,17.0,2018,0.019508796,B,B,37,7687,11,176.0,5,5,B,458641.1548723989,176.0,5.0,5.0,B,458641.1548723989
9623,1.0,47.7614153119136,21.178045028852747,10.0,17,24.0,2007,0.158249043,B,B,21,5731,0,,1,0,B,173430.16473213432,,,,,
9624,1.0,41.19070869431551,,1.0,12,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,140358.3354323425,,,,,
9625,1.0,48.82122862811628,45.30665675972292,1.0,4,1.0,2018,0.072157581,B,B,2,629,1,,0,0,A,153984.98475795164,,,,,
9626,1.0,33.18178263109568,24.997513064002447,5.0,1,5.0,1966,0.000995363,B,B,42,7651,1,,1,5,B,144456.2398378567,,,,,
9627,1.0,38.83350640864066,20.53781406686173,9.0,9,16.0,1986,0.521867054,B,B,25,6149,0,,0,0,B,144421.38986242155,,,,,
9628,2.0,40.20930439272042,22.87553629685728,7.0,10,9.0,1966,0.188783766,B,B,31,6137,4,,0,1,B,207287.9180597448,,,,,
9629,2.0,71.92755577473119,,1.0,19,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,193597.50251963173,,,,,
9630,1.0,33.24567625449052,18.71910820227385,6.0,9,9.0,1972,0.050900058,B,B,43,10621,1,30.0,2,3,B,142218.7979298213,,,,,
9631,1.0,21.121278894174274,15.202619771565224,3.0,4,5.0,1964,0.265088676,B,B,37,5288,0,1937.0,3,2,B,113846.12376286973,,,,,
9632,1.0,54.34465972642389,56.304155049850046,1.0,3,12.0,1977,0.072157581,B,B,2,629,1,,0,0,A,136217.4155859658,,,,,
9633,2.0,62.1539939420753,36.09435189107803,0.0,5,0.0,1977,0.072157581,B,B,2,629,1,,0,0,A,194091.9925597275,,,,,
9634,3.0,82.58765936804534,52.00449042585728,7.0,3,5.0,1961,0.020741326,B,B,24,5613,5,1340.0,2,5,B,412841.1719354788,1340.0,2.0,5.0,B,412841.1719354788
9635,2.0,45.51222916190836,30.760445477826856,6.0,10,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,181197.701014608,,,,,
9636,1.0,34.8922209111194,21.975265562491284,5.0,5,5.0,1966,0.265088676,B,B,37,5288,0,1937.0,3,2,B,156324.73951057869,,,,,
9637,3.0,69.54066521404351,44.117617871713314,7.0,7,12.0,1972,0.042307271,B,B,17,2810,9,4849.0,3,6,B,442267.0003465553,4849.0,3.0,6.0,B,442267.0003465553
9638,1.0,40.76291408149026,36.9352847952036,1.0,16,1.0,2015,0.041124634,B,B,46,9515,5,,1,10,B,225121.6629260504,,1.0,10.0,B,225121.6629260504
9639,2.0,63.07025683273375,,0.0,8,17.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,176597.2981028378,,,,,
9640,3.0,61.21290829541348,41.64069045887787,6.0,1,9.0,1973,0.012338886,B,B,35,5776,1,2078.0,2,4,B,223960.22961715184,2078.0,2.0,4.0,B,223960.22961715184
9641,5.0,119.00800675511609,69.03372736029597,11.0,13,17.0,2001,0.090799103,B,B,74,19083,2,,5,15,B,434774.3563345516,,5.0,15.0,B,434774.3563345516
9642,1.0,43.09513493201714,,1.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,114086.06520102992,,,,,
9643,1.0,51.92415192637836,48.72328516304823,12.0,16,24.0,2012,0.036122292,B,B,24,4378,0,1036.0,1,1,B,244348.9504724976,1036.0,1.0,1.0,B,244348.9504724976
9644,4.0,97.6111034797487,88.82078119651213,1.0,9,1.0,2013,0.069753361,B,B,53,13670,4,,1,11,B,356043.6729534252,,1.0,11.0,B,356043.6729534252
9645,2.0,44.72891525529295,29.96046072612509,5.0,7,9.0,1966,0.042031587,B,B,37,6856,84,1940.0,2,5,B,267166.92466511327,1940.0,2.0,5.0,B,267166.92466511327
9646,2.0,44.2427414316601,30.60317076652769,5.0,2,5.0,1962,0.069660344,B,B,31,6119,4,,1,2,B,117266.44217111188,,,,,
9647,2.0,62.67897159642183,,1.0,3,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,189161.7088836869,,,,,
9648,2.0,45.632508774158346,28.130534853667942,5.0,7,9.0,1972,0.175054867,B,B,36,10055,3,,1,0,B,202485.3170217976,,,,,
9649,2.0,53.24602467850172,25.53398230783349,6.0,18,17.0,1973,0.313924552,B,B,22,4625,11,3855.0,2,10,B,283908.614180227,3855.0,2.0,10.0,B,283908.614180227
9650,2.0,64.35964576280219,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,201553.2529287481,,,,,
9651,2.0,57.95046054662332,36.74898873689476,9.0,15,17.0,1991,0.025609157,B,B,33,5261,0,240.0,3,1,B,216235.70076330687,240.0,3.0,1.0,B,216235.70076330687
9652,1.0,43.429213424275744,27.02795371496181,9.0,8,17.0,2016,0.211401214,B,B,9,1892,0,,0,1,B,96991.342788273,,,,,
9653,2.0,57.82931461673913,31.35955961903141,8.0,8,14.0,1990,0.025609157,B,B,33,5261,0,240.0,3,1,B,223436.2988900227,240.0,3.0,1.0,B,223436.2988900227
9654,2.0,38.946086491386296,22.875524211169463,7.0,4,9.0,1965,0.225824954,A,B,41,6558,7,1548.0,3,2,B,206442.22881200063,,,,,
